signal_date,ticker,adj_close_t,market_cap,book_equity,ttm_net_income,pb,ep,size_signal,pb_signal,ep_signal,rank_size,rank_pb,rank_ep,ff3_score,side,execution_date,adj_close_e,weight
2021-04-30,BAX,77.2519153291047,43102070000.0,8452000000.0,1068000000.0,5.099629673450071,0.02477839231387263,-43102070000.0,-5.099629673450071,0.02477839231387263,39.0,28.0,33.0,100.0,short,2021-05-03,78.01821394072496,-0.0625
2021-04-30,TLS,33.18000030517578,2210318880.0,127104000.0,1687000.0,17.38984516616314,0.0007632382889477016,-2210318880.0,-17.38984516616314,0.0007632382889477016,20.0,41.0,43.0,104.0,short,2021-05-03,32.709999084472656,-0.0625
2021-04-30,BALL,88.10918456468453,30678805000.0,3275000000.0,585000000.0,9.367574045801527,0.019068539338478144,-30678805000.0,-9.367574045801527,0.019068539338478144,35.0,37.0,35.0,107.0,short,2021-05-03,87.75162913821529,-0.0625
2021-04-30,CAT,208.95352299225289,124981469000.0,15331000000.0,2998000000.0,8.152205922640402,0.023987556107217783,-124981469000.0,-8.152205922640402,0.023987556107217783,42.0,35.0,34.0,111.0,short,2021-05-03,209.00848424506745,-0.0625
2021-04-30,MCO,313.365234375,60996756999.0,2030000000.0,2026000000.0,30.04766354630542,0.03321488058837644,-60996756999.0,-30.04766354630542,0.03321488058837644,40.0,42.0,30.0,112.0,short,2021-05-03,315.8687438964844,-0.0625
2021-05-28,FRBA,12.65329906881037,270165237.0,245997000.0,25876000.0,1.09824606397639,0.09577842170715695,-270165237.0,-1.09824606397639,0.09577842170715695,5.0,2.0,3.0,10.0,long,2021-06-01,12.754672914226912,0.0625
2021-05-28,IMKTA,59.38778168331086,1149836073.0,846035636.0,226634880.0,1.3590870455957957,0.19710190462949584,-1149836073.0,-1.3590870455957957,0.19710190462949584,9.0,6.0,1.0,16.0,long,2021-06-01,59.95347091794363,0.0625
2021-05-28,QCRH,46.81188201904297,756064088.0,608719000.0,67336000.0,1.2420576456460206,0.0890612331265759,-756064088.0,-1.2420576456460206,0.0890612331265759,7.0,4.0,5.0,16.0,long,2021-06-01,47.58538818359375,0.0625
2021-05-28,CRWS,5.386267000359294,77531000.0,42441000.0,7451000.0,1.8267948446078084,0.09610349408623647,-77531000.0,-1.8267948446078084,0.09610349408623647,4.0,15.0,2.0,21.0,long,2021-06-01,5.441867175846874,0.0625
2021-05-28,MSBI,21.61750602722168,629385260.0,635467000.0,39526000.0,0.9904294951586786,0.06280096232314052,-629385260.0,-0.9904294951586786,0.06280096232314052,6.0,1.0,16.0,23.0,long,2021-06-01,21.88132667541504,0.0625
2021-05-28,ELTK,5.543144918858359,34981600.0,14988000.0,2297000.0,2.333973845743261,0.06566309145379286,-34981600.0,-2.333973845743261,0.06566309145379286,2.0,17.0,13.0,32.0,long,2021-06-01,5.5709069134436255,0.0625
2021-05-28,SIGI,70.0381088256836,4545965822.0,2744045000.0,340389000.0,1.6566659154642143,0.07487715775439897,-4545965822.0,-1.6566659154642143,0.07487715775439897,24.0,12.0,8.0,44.0,long,2021-06-01,70.64292907714844,0.0625
2021-05-28,BGS,19.813178143583208,1982176200.0,840614000.0,130774000.0,2.3580099784205353,0.06597496226622034,-1982176200.0,-2.3580099784205353,0.06597496226622034,16.0,18.0,11.0,45.0,long,2021-06-01,19.554182350856628,0.0625
2021-05-28,BLK,782.2992300275162,134235583476.0,35380000000.0,5325000000.0,3.794109199434709,0.03966906435767873,-134235583476.0,-3.794109199434709,0.03966906435767873,41.0,25.0,25.0,91.0,short,2021-06-01,782.1832730587307,-0.0625
2021-05-28,SPSC,93.86000061035156,3369855580.0,440523000.0,46271000.0,7.649670005879376,0.013730855492626185,-3369855580.0,-7.649670005879376,0.013730855492626185,20.0,33.0,38.0,91.0,short,2021-06-01,94.30000305175781,-0.0625
2021-05-28,ALLE,131.17603503883402,12643200000.0,727700000.0,421900000.0,17.374192661811186,0.0333697165274614,-12643200000.0,-17.374192661811186,0.0333697165274614,28.0,39.0,29.0,96.0,short,2021-06-01,130.13021243601875,-0.0625
2021-05-28,BAX,74.03346116029965,41306360000.0,8452000000.0,1068000000.0,4.887169900615239,0.0258555825301479,-41306360000.0,-4.887169900615239,0.0258555825301479,37.0,27.0,34.0,98.0,short,2021-06-01,74.05149171586719,-0.0625
2021-05-28,EA,139.31672153387822,40877980000.0,7840000000.0,837000000.0,5.214028061224489,0.02047557144457725,-40877980000.0,-5.214028061224489,0.02047557144457725,35.0,28.0,35.0,98.0,short,2021-06-01,140.1549806853449,-0.0625
2021-05-28,BALL,77.44838724390414,26917670000.0,3492000000.0,762000000.0,7.708382016036655,0.028308542306967877,-26917670000.0,-7.708382016036655,0.028308542306967877,32.0,35.0,32.0,99.0,short,2021-06-01,77.50494643614653,-0.0625
2021-05-28,MCO,322.26934814453125,62609845000.0,2030000000.0,2026000000.0,30.842288177339903,0.03235912818503224,-62609845000.0,-30.842288177339903,0.03235912818503224,38.0,40.0,30.0,108.0,short,2021-06-01,318.0120849609375,-0.0625
2021-05-28,CAT,220.83431380900583,132087732000.0,16573000000.0,3436000000.0,7.970055632655524,0.02601301383538026,-132087732000.0,-7.970055632655524,0.02601301383538026,40.0,36.0,33.0,109.0,short,2021-06-01,222.37322888781424,-0.0625
2021-06-30,FRBA,12.478198790363606,266426607.0,254571000.0,30652000.0,1.0465709252035778,0.11504856945462658,-266426607.0,-1.0465709252035778,0.11504856945462658,5.0,3.0,2.0,10.0,long,2021-07-01,12.542709419265044,0.0625
2021-06-30,IMKTA,55.8690028848325,1083036986.0,846035636.0,226634880.0,1.280131639750456,0.2092586706914181,-1083036986.0,-1.280131639750456,0.2092586706914181,9.0,5.0,1.0,15.0,long,2021-07-01,56.15664147871356,0.0625
2021-06-30,QCRH,47.14301681518555,751893065.0,608719000.0,67336000.0,1.235205513545659,0.08955528802490019,-751893065.0,-1.235205513545659,0.08955528802490019,7.0,4.0,4.0,15.0,long,2021-07-01,47.93708038330078,0.0625
2021-06-30,MSBI,20.383771896362305,591600400.0,635467000.0,39526000.0,0.9309695074645891,0.06681198998513185,-591600400.0,-0.9309695074645891,0.06681198998513185,6.0,1.0,13.0,20.0,long,2021-07-01,20.569997787475586,0.0625
2021-06-30,CRWS,5.216829029674709,74693790.0,41865000.0,6081000.0,1.7841583661769975,0.08141239050796592,-74693790.0,-1.7841583661769975,0.08141239050796592,4.0,14.0,5.0,23.0,long,2021-07-01,5.3010846802212725,0.0625
2021-06-30,ELTK,5.663446895394511,35740800.0,14988000.0,2297000.0,2.3846277021617293,0.06426828722356523,-35740800.0,-2.3846277021617293,0.06426828722356523,1.0,17.0,15.0,33.0,long,2021-07-01,5.515382924273086,0.0625
2021-06-30,ALL,116.90855708676462,38231964000.0,26819000000.0,3646000000.0,1.4255551661135761,0.09536522894821725,-38231964000.0,-1.4255551661135761,0.09536522894821725,34.0,9.0,3.0,46.0,long,2021-07-01,119.01477534154763,0.0625
2021-06-30,FHB,23.295696705858404,3646224400.0,2683630000.0,204582000.0,1.358691175758208,0.05610790164203827,-3646224400.0,-1.358691175758208,0.05610790164203827,22.0,6.0,19.0,47.0,long,2021-07-01,24.084824046635543,0.0625
2021-06-30,BLK,784.1114462802415,133617404549.0,35380000000.0,5325000000.0,3.7766366463821366,0.039852592691599714,-133617404549.0,-3.7766366463821366,0.039852592691599714,41.0,25.0,26.0,92.0,short,2021-07-01,787.9290797547078,-0.0625
2021-06-30,SPSC,99.8499984741211,3590705850.0,440523000.0,46271000.0,8.15100653087353,0.012886324286351666,-3590705850.0,-8.15100653087353,0.012886324286351666,21.0,35.0,38.0,94.0,short,2021-07-01,101.52999877929688,-0.0625
2021-06-30,ALLE,130.41228519295913,12495210000.0,727700000.0,421900000.0,17.17082588978975,0.03376493872451924,-12495210000.0,-17.17082588978975,0.03376493872451924,29.0,38.0,29.0,96.0,short,2021-07-01,131.2642247444709,-0.0625
2021-06-30,BAX,72.82173675456264,40250000000.0,8452000000.0,1068000000.0,4.762186464742073,0.02653416149068323,-40250000000.0,-4.762186464742073,0.02653416149068323,35.0,27.0,34.0,96.0,short,2021-07-01,73.69921606700892,-0.0625
2021-06-30,BALL,76.37376259129881,26402473520.0,3492000000.0,762000000.0,7.560845796105384,0.02886093226919748,-26402473520.0,-7.560845796105384,0.02886093226919748,32.0,34.0,33.0,99.0,short,2021-07-01,77.66519748083324,-0.0625
2021-06-30,EA,140.35991416218602,40991550000.0,7840000000.0,837000000.0,5.228514030612245,0.020418842419962162,-40991550000.0,-5.228514030612245,0.020418842419962162,36.0,28.0,35.0,99.0,short,2021-07-01,138.71068761046453,-0.0625
2021-06-30,CAT,199.35362416730524,118390720000.0,16573000000.0,3436000000.0,7.14359017679358,0.02902254501028459,-118390720000.0,-7.14359017679358,0.02902254501028459,40.0,32.0,32.0,104.0,short,2021-07-01,198.5108849574816,-0.0625
2021-06-30,MCO,348.23541259765625,67400820000.0,2030000000.0,2026000000.0,33.20237438423646,0.030058981478266883,-67400820000.0,-33.20237438423646,0.030058981478266883,38.0,40.0,31.0,109.0,short,2021-07-01,351.0608215332031,-0.0625
2021-07-30,FRBA,12.284666903659296,261656356.0,254571000.0,30652000.0,1.0278325339492715,0.11714601727465776,-261656356.0,-1.0278325339492715,0.11714601727465776,5.0,2.0,2.0,9.0,long,2021-08-02,12.220156274757858,0.0625
